id	scatter_idx	chrom	start	end	scatter_length
scaff_group_019d	scat_0001	Scaffold_9413__1_contigs__length_1094	1	1095	580578
scaff_group_019d	scat_0001	Scaffold_9414__1_contigs__length_1094	1	1095	580578
scaff_group_019d	scat_0001	Scaffold_9415__1_contigs__length_1094	1	1095	580578
scaff_group_019d	scat_0001	Scaffold_9416__1_contigs__length_1093	1	1094	580578
scaff_group_019d	scat_0001	Scaffold_9417__1_contigs__length_1093	1	1094	580578
scaff_group_019d	scat_0001	Scaffold_9418__1_contigs__length_1093	1	1094	580578
scaff_group_019d	scat_0001	Scaffold_9419__1_contigs__length_1093	1	1094	580578
scaff_group_019d	scat_0001	Scaffold_9420__1_contigs__length_1093	1	1094	580578
scaff_group_019d	scat_0001	Scaffold_9421__1_contigs__length_1093	1	1094	580578
scaff_group_019d	scat_0001	Scaffold_9422__1_contigs__length_1093	1	1094	580578
scaff_group_019d	scat_0001	Scaffold_9423__1_contigs__length_1093	1	1094	580578
scaff_group_019d	scat_0001	Scaffold_9424__1_contigs__length_1093	1	1094	580578
scaff_group_019d	scat_0001	Scaffold_9425__1_contigs__length_1093	1	1094	580578
scaff_group_019d	scat_0001	Scaffold_9426__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9427__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9428__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9429__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9430__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9431__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9432__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9433__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9434__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9435__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9436__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9437__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9438__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9439__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9440__1_contigs__length_1092	1	1093	580578
scaff_group_019d	scat_0001	Scaffold_9441__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9442__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9443__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9444__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9445__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9446__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9447__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9448__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9449__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9450__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9451__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9452__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9453__1_contigs__length_1091	1	1092	580578
scaff_group_019d	scat_0001	Scaffold_9454__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9455__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9456__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9457__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9458__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9459__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9460__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9461__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9462__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9463__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9464__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9465__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9466__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9467__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9468__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9469__1_contigs__length_1090	1	1091	580578
scaff_group_019d	scat_0001	Scaffold_9470__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9471__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9472__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9473__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9474__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9475__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9476__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9477__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9478__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9479__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9480__1_contigs__length_1089	1	1090	580578
scaff_group_019d	scat_0001	Scaffold_9481__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9482__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9483__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9484__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9485__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9486__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9487__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9488__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9489__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9490__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9491__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9492__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9493__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9494__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9495__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9496__1_contigs__length_1088	1	1089	580578
scaff_group_019d	scat_0001	Scaffold_9497__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9498__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9499__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9500__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9501__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9502__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9503__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9504__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9505__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9506__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9507__1_contigs__length_1087	1	1088	580578
scaff_group_019d	scat_0001	Scaffold_9508__1_contigs__length_1086	1	1087	580578
scaff_group_019d	scat_0001	Scaffold_9509__1_contigs__length_1086	1	1087	580578
scaff_group_019d	scat_0001	Scaffold_9510__1_contigs__length_1086	1	1087	580578
scaff_group_019d	scat_0001	Scaffold_9511__1_contigs__length_1086	1	1087	580578
scaff_group_019d	scat_0001	Scaffold_9512__1_contigs__length_1086	1	1087	580578
scaff_group_019d	scat_0001	Scaffold_9513__1_contigs__length_1086	1	1087	580578
scaff_group_019d	scat_0001	Scaffold_9514__1_contigs__length_1086	1	1087	580578
scaff_group_019d	scat_0001	Scaffold_9515__1_contigs__length_1086	1	1087	580578
scaff_group_019d	scat_0001	Scaffold_9516__1_contigs__length_1086	1	1087	580578
scaff_group_019d	scat_0001	Scaffold_9517__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9518__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9519__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9520__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9521__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9522__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9523__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9524__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9525__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9526__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9527__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9528__1_contigs__length_1085	1	1086	580578
scaff_group_019d	scat_0001	Scaffold_9529__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9530__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9531__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9532__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9533__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9534__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9535__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9536__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9537__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9538__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9539__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9540__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9541__1_contigs__length_1084	1	1085	580578
scaff_group_019d	scat_0001	Scaffold_9542__1_contigs__length_1083	1	1084	580578
scaff_group_019d	scat_0001	Scaffold_9543__1_contigs__length_1083	1	1084	580578
scaff_group_019d	scat_0001	Scaffold_9544__1_contigs__length_1083	1	1084	580578
scaff_group_019d	scat_0001	Scaffold_9545__1_contigs__length_1083	1	1084	580578
scaff_group_019d	scat_0001	Scaffold_9546__1_contigs__length_1083	1	1084	580578
scaff_group_019d	scat_0001	Scaffold_9547__1_contigs__length_1083	1	1084	580578
scaff_group_019d	scat_0001	Scaffold_9548__1_contigs__length_1083	1	1084	580578
scaff_group_019d	scat_0001	Scaffold_9549__1_contigs__length_1082	1	1083	580578
scaff_group_019d	scat_0001	Scaffold_9550__1_contigs__length_1082	1	1083	580578
scaff_group_019d	scat_0001	Scaffold_9551__1_contigs__length_1082	1	1083	580578
scaff_group_019d	scat_0001	Scaffold_9552__1_contigs__length_1082	1	1083	580578
scaff_group_019d	scat_0001	Scaffold_9553__1_contigs__length_1082	1	1083	580578
scaff_group_019d	scat_0001	Scaffold_9554__1_contigs__length_1082	1	1083	580578
scaff_group_019d	scat_0001	Scaffold_9555__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9556__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9557__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9558__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9559__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9560__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9561__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9562__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9563__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9564__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9565__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9566__1_contigs__length_1081	1	1082	580578
scaff_group_019d	scat_0001	Scaffold_9567__1_contigs__length_1080	1	1081	580578
scaff_group_019d	scat_0001	Scaffold_9568__1_contigs__length_1080	1	1081	580578
scaff_group_019d	scat_0001	Scaffold_9569__1_contigs__length_1080	1	1081	580578
scaff_group_019d	scat_0001	Scaffold_9570__1_contigs__length_1080	1	1081	580578
scaff_group_019d	scat_0001	Scaffold_9571__1_contigs__length_1079	1	1080	580578
scaff_group_019d	scat_0001	Scaffold_9572__1_contigs__length_1079	1	1080	580578
scaff_group_019d	scat_0001	Scaffold_9573__1_contigs__length_1079	1	1080	580578
scaff_group_019d	scat_0001	Scaffold_9574__1_contigs__length_1079	1	1080	580578
scaff_group_019d	scat_0001	Scaffold_9575__1_contigs__length_1079	1	1080	580578
scaff_group_019d	scat_0001	Scaffold_9576__1_contigs__length_1079	1	1080	580578
scaff_group_019d	scat_0001	Scaffold_9577__1_contigs__length_1078	1	1079	580578
scaff_group_019d	scat_0001	Scaffold_9578__1_contigs__length_1078	1	1079	580578
scaff_group_019d	scat_0001	Scaffold_9579__1_contigs__length_1078	1	1079	580578
scaff_group_019d	scat_0001	Scaffold_9580__1_contigs__length_1078	1	1079	580578
scaff_group_019d	scat_0001	Scaffold_9581__1_contigs__length_1078	1	1079	580578
scaff_group_019d	scat_0001	Scaffold_9582__1_contigs__length_1078	1	1079	580578
scaff_group_019d	scat_0001	Scaffold_9583__1_contigs__length_1078	1	1079	580578
scaff_group_019d	scat_0001	Scaffold_9584__1_contigs__length_1078	1	1079	580578
scaff_group_019d	scat_0001	Scaffold_9585__1_contigs__length_1078	1	1079	580578
scaff_group_019d	scat_0001	Scaffold_9586__1_contigs__length_1077	1	1078	580578
scaff_group_019d	scat_0001	Scaffold_9587__1_contigs__length_1077	1	1078	580578
scaff_group_019d	scat_0001	Scaffold_9588__1_contigs__length_1077	1	1078	580578
scaff_group_019d	scat_0001	Scaffold_9589__1_contigs__length_1077	1	1078	580578
scaff_group_019d	scat_0001	Scaffold_9590__1_contigs__length_1077	1	1078	580578
scaff_group_019d	scat_0001	Scaffold_9591__1_contigs__length_1077	1	1078	580578
scaff_group_019d	scat_0001	Scaffold_9592__1_contigs__length_1077	1	1078	580578
scaff_group_019d	scat_0001	Scaffold_9593__1_contigs__length_1077	1	1078	580578
scaff_group_019d	scat_0001	Scaffold_9594__1_contigs__length_1077	1	1078	580578
scaff_group_019d	scat_0001	Scaffold_9595__1_contigs__length_1077	1	1078	580578
scaff_group_019d	scat_0001	Scaffold_9596__1_contigs__length_1076	1	1077	580578
scaff_group_019d	scat_0001	Scaffold_9597__1_contigs__length_1076	1	1077	580578
scaff_group_019d	scat_0001	Scaffold_9598__1_contigs__length_1076	1	1077	580578
scaff_group_019d	scat_0001	Scaffold_9599__1_contigs__length_1076	1	1077	580578
scaff_group_019d	scat_0001	Scaffold_9600__1_contigs__length_1076	1	1077	580578
scaff_group_019d	scat_0001	Scaffold_9601__1_contigs__length_1076	1	1077	580578
scaff_group_019d	scat_0001	Scaffold_9602__1_contigs__length_1076	1	1077	580578
scaff_group_019d	scat_0001	Scaffold_9603__1_contigs__length_1076	1	1077	580578
scaff_group_019d	scat_0001	Scaffold_9604__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9605__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9606__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9607__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9608__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9609__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9610__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9611__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9612__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9613__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9614__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9615__1_contigs__length_1075	1	1076	580578
scaff_group_019d	scat_0001	Scaffold_9616__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9617__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9618__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9619__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9620__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9621__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9622__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9623__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9624__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9625__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9626__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9627__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9628__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9629__1_contigs__length_1074	1	1075	580578
scaff_group_019d	scat_0001	Scaffold_9630__1_contigs__length_1073	1	1074	580578
scaff_group_019d	scat_0001	Scaffold_9631__1_contigs__length_1073	1	1074	580578
scaff_group_019d	scat_0001	Scaffold_9632__1_contigs__length_1073	1	1074	580578
scaff_group_019d	scat_0001	Scaffold_9633__1_contigs__length_1073	1	1074	580578
scaff_group_019d	scat_0001	Scaffold_9634__1_contigs__length_1073	1	1074	580578
scaff_group_019d	scat_0001	Scaffold_9635__1_contigs__length_1073	1	1074	580578
scaff_group_019d	scat_0001	Scaffold_9636__1_contigs__length_1073	1	1074	580578
scaff_group_019d	scat_0001	Scaffold_9637__1_contigs__length_1073	1	1074	580578
scaff_group_019d	scat_0001	Scaffold_9638__1_contigs__length_1073	1	1074	580578
scaff_group_019d	scat_0001	Scaffold_9639__1_contigs__length_1073	1	1074	580578
scaff_group_019d	scat_0001	Scaffold_9640__1_contigs__length_1072	1	1073	580578
scaff_group_019d	scat_0001	Scaffold_9641__1_contigs__length_1072	1	1073	580578
scaff_group_019d	scat_0001	Scaffold_9642__1_contigs__length_1072	1	1073	580578
scaff_group_019d	scat_0001	Scaffold_9643__1_contigs__length_1072	1	1073	580578
scaff_group_019d	scat_0001	Scaffold_9644__1_contigs__length_1072	1	1073	580578
scaff_group_019d	scat_0001	Scaffold_9645__1_contigs__length_1072	1	1073	580578
scaff_group_019d	scat_0001	Scaffold_9646__1_contigs__length_1072	1	1073	580578
scaff_group_019d	scat_0001	Scaffold_9647__1_contigs__length_1072	1	1073	580578
scaff_group_019d	scat_0001	Scaffold_9648__1_contigs__length_1072	1	1073	580578
scaff_group_019d	scat_0001	Scaffold_9649__1_contigs__length_1072	1	1073	580578
scaff_group_019d	scat_0001	Scaffold_9650__1_contigs__length_1071	1	1072	580578
scaff_group_019d	scat_0001	Scaffold_9651__1_contigs__length_1071	1	1072	580578
scaff_group_019d	scat_0001	Scaffold_9652__1_contigs__length_1071	1	1072	580578
scaff_group_019d	scat_0001	Scaffold_9653__1_contigs__length_1071	1	1072	580578
scaff_group_019d	scat_0001	Scaffold_9654__1_contigs__length_1071	1	1072	580578
scaff_group_019d	scat_0001	Scaffold_9655__1_contigs__length_1071	1	1072	580578
scaff_group_019d	scat_0001	Scaffold_9656__1_contigs__length_1071	1	1072	580578
scaff_group_019d	scat_0001	Scaffold_9657__1_contigs__length_1070	1	1071	580578
scaff_group_019d	scat_0001	Scaffold_9658__1_contigs__length_1070	1	1071	580578
scaff_group_019d	scat_0001	Scaffold_9659__1_contigs__length_1070	1	1071	580578
scaff_group_019d	scat_0001	Scaffold_9660__1_contigs__length_1070	1	1071	580578
scaff_group_019d	scat_0001	Scaffold_9661__1_contigs__length_1070	1	1071	580578
scaff_group_019d	scat_0001	Scaffold_9662__1_contigs__length_1070	1	1071	580578
scaff_group_019d	scat_0001	Scaffold_9663__1_contigs__length_1070	1	1071	580578
scaff_group_019d	scat_0001	Scaffold_9664__1_contigs__length_1070	1	1071	580578
scaff_group_019d	scat_0001	Scaffold_9665__1_contigs__length_1070	1	1071	580578
scaff_group_019d	scat_0001	Scaffold_9666__1_contigs__length_1070	1	1071	580578
scaff_group_019d	scat_0001	Scaffold_9667__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9668__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9669__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9670__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9671__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9672__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9673__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9674__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9675__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9676__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9677__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9678__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9679__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9680__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9681__1_contigs__length_1069	1	1070	580578
scaff_group_019d	scat_0001	Scaffold_9682__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9683__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9684__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9685__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9686__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9687__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9688__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9689__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9690__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9691__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9692__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9693__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9694__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9695__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9696__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9697__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9698__1_contigs__length_1068	1	1069	580578
scaff_group_019d	scat_0001	Scaffold_9699__1_contigs__length_1067	1	1068	580578
scaff_group_019d	scat_0001	Scaffold_9700__1_contigs__length_1067	1	1068	580578
scaff_group_019d	scat_0001	Scaffold_9701__1_contigs__length_1067	1	1068	580578
scaff_group_019d	scat_0001	Scaffold_9702__1_contigs__length_1067	1	1068	580578
scaff_group_019d	scat_0001	Scaffold_9703__1_contigs__length_1067	1	1068	580578
scaff_group_019d	scat_0001	Scaffold_9704__1_contigs__length_1067	1	1068	580578
scaff_group_019d	scat_0001	Scaffold_9705__1_contigs__length_1067	1	1068	580578
scaff_group_019d	scat_0001	Scaffold_9706__1_contigs__length_1067	1	1068	580578
scaff_group_019d	scat_0001	Scaffold_9707__1_contigs__length_1066	1	1067	580578
scaff_group_019d	scat_0001	Scaffold_9708__1_contigs__length_1066	1	1067	580578
scaff_group_019d	scat_0001	Scaffold_9709__1_contigs__length_1066	1	1067	580578
scaff_group_019d	scat_0001	Scaffold_9710__1_contigs__length_1066	1	1067	580578
scaff_group_019d	scat_0001	Scaffold_9711__1_contigs__length_1066	1	1067	580578
scaff_group_019d	scat_0001	Scaffold_9712__1_contigs__length_1066	1	1067	580578
scaff_group_019d	scat_0001	Scaffold_9713__1_contigs__length_1066	1	1067	580578
scaff_group_019d	scat_0001	Scaffold_9714__1_contigs__length_1066	1	1067	580578
scaff_group_019d	scat_0001	Scaffold_9715__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9716__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9717__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9718__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9719__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9720__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9721__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9722__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9723__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9724__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9725__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9726__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9727__1_contigs__length_1065	1	1066	580578
scaff_group_019d	scat_0001	Scaffold_9728__1_contigs__length_1064	1	1065	580578
scaff_group_019d	scat_0001	Scaffold_9729__1_contigs__length_1064	1	1065	580578
scaff_group_019d	scat_0001	Scaffold_9730__1_contigs__length_1064	1	1065	580578
scaff_group_019d	scat_0001	Scaffold_9731__1_contigs__length_1064	1	1065	580578
scaff_group_019d	scat_0001	Scaffold_9732__1_contigs__length_1064	1	1065	580578
scaff_group_019d	scat_0001	Scaffold_9733__1_contigs__length_1064	1	1065	580578
scaff_group_019d	scat_0001	Scaffold_9734__1_contigs__length_1064	1	1065	580578
scaff_group_019d	scat_0001	Scaffold_9735__1_contigs__length_1064	1	1065	580578
scaff_group_019d	scat_0001	Scaffold_9736__1_contigs__length_1064	1	1065	580578
scaff_group_019d	scat_0001	Scaffold_9737__1_contigs__length_1064	1	1065	580578
