id	chrom	len	cumul
scaff_group_019d	Scaffold_9840__1_contigs__length_1055	1056	37986153
scaff_group_019d	Scaffold_9841__1_contigs__length_1055	1056	37987209
scaff_group_019d	Scaffold_9842__1_contigs__length_1055	1056	37988265
scaff_group_019d	Scaffold_9843__1_contigs__length_1055	1056	37989321
scaff_group_019d	Scaffold_9844__1_contigs__length_1054	1055	37990376
scaff_group_019d	Scaffold_9845__1_contigs__length_1054	1055	37991431
scaff_group_019d	Scaffold_9846__1_contigs__length_1054	1055	37992486
scaff_group_019d	Scaffold_9847__1_contigs__length_1054	1055	37993541
scaff_group_019d	Scaffold_9848__1_contigs__length_1054	1055	37994596
scaff_group_019d	Scaffold_9849__1_contigs__length_1054	1055	37995651
scaff_group_019d	Scaffold_9850__1_contigs__length_1054	1055	37996706
scaff_group_019d	Scaffold_9851__1_contigs__length_1054	1055	37997761
scaff_group_019d	Scaffold_9852__1_contigs__length_1054	1055	37998816
scaff_group_019d	Scaffold_9853__1_contigs__length_1054	1055	37999871
scaff_group_020	Scaffold_9854__1_contigs__length_1054	1055	38000926
scaff_group_020	Scaffold_9855__1_contigs__length_1054	1055	38001981
scaff_group_020	Scaffold_9856__1_contigs__length_1054	1055	38003036
scaff_group_020	Scaffold_9857__1_contigs__length_1054	1055	38004091
scaff_group_020	Scaffold_9858__1_contigs__length_1054	1055	38005146
scaff_group_020	Scaffold_9859__1_contigs__length_1054	1055	38006201
scaff_group_020	Scaffold_9860__1_contigs__length_1054	1055	38007256
scaff_group_020	Scaffold_9861__1_contigs__length_1054	1055	38008311
scaff_group_020	Scaffold_9862__1_contigs__length_1053	1054	38009365
scaff_group_020	Scaffold_9863__1_contigs__length_1053	1054	38010419
scaff_group_020	Scaffold_9864__1_contigs__length_1053	1054	38011473
scaff_group_020	Scaffold_9865__1_contigs__length_1053	1054	38012527
scaff_group_020	Scaffold_9866__1_contigs__length_1053	1054	38013581
scaff_group_020	Scaffold_9867__1_contigs__length_1053	1054	38014635
scaff_group_020	Scaffold_9868__1_contigs__length_1053	1054	38015689
scaff_group_020	Scaffold_9869__1_contigs__length_1053	1054	38016743
scaff_group_020	Scaffold_9870__1_contigs__length_1053	1054	38017797
scaff_group_020	Scaffold_9871__1_contigs__length_1053	1054	38018851
scaff_group_020	Scaffold_9872__1_contigs__length_1052	1053	38019904
scaff_group_020	Scaffold_9873__1_contigs__length_1052	1053	38020957
scaff_group_020	Scaffold_9874__1_contigs__length_1052	1053	38022010
scaff_group_020	Scaffold_9875__1_contigs__length_1052	1053	38023063
scaff_group_020	Scaffold_9876__1_contigs__length_1052	1053	38024116
scaff_group_020	Scaffold_9877__1_contigs__length_1052	1053	38025169
scaff_group_020	Scaffold_9878__1_contigs__length_1052	1053	38026222
scaff_group_020	Scaffold_9879__1_contigs__length_1052	1053	38027275
scaff_group_020	Scaffold_9880__1_contigs__length_1052	1053	38028328
scaff_group_020	Scaffold_9881__1_contigs__length_1051	1052	38029380
scaff_group_020	Scaffold_9882__1_contigs__length_1051	1052	38030432
scaff_group_020	Scaffold_9883__1_contigs__length_1051	1052	38031484
scaff_group_020	Scaffold_9884__1_contigs__length_1051	1052	38032536
scaff_group_020	Scaffold_9885__1_contigs__length_1051	1052	38033588
scaff_group_020	Scaffold_9886__1_contigs__length_1051	1052	38034640
scaff_group_020	Scaffold_9887__1_contigs__length_1051	1052	38035692
scaff_group_020	Scaffold_9888__1_contigs__length_1051	1052	38036744
scaff_group_020	Scaffold_9889__1_contigs__length_1051	1052	38037796
scaff_group_020	Scaffold_9890__1_contigs__length_1051	1052	38038848
scaff_group_020	Scaffold_9891__1_contigs__length_1051	1052	38039900
scaff_group_020	Scaffold_9892__1_contigs__length_1050	1051	38040951
scaff_group_020	Scaffold_9893__1_contigs__length_1050	1051	38042002
scaff_group_020	Scaffold_9894__1_contigs__length_1050	1051	38043053
scaff_group_020	Scaffold_9895__1_contigs__length_1050	1051	38044104
scaff_group_020	Scaffold_9896__1_contigs__length_1050	1051	38045155
scaff_group_020	Scaffold_9897__1_contigs__length_1050	1051	38046206
scaff_group_020	Scaffold_9898__1_contigs__length_1049	1050	38047256
scaff_group_020	Scaffold_9899__1_contigs__length_1049	1050	38048306
scaff_group_020	Scaffold_9900__1_contigs__length_1049	1050	38049356
scaff_group_020	Scaffold_9901__1_contigs__length_1049	1050	38050406
scaff_group_020	Scaffold_9902__1_contigs__length_1049	1050	38051456
scaff_group_020	Scaffold_9903__1_contigs__length_1049	1050	38052506
scaff_group_020	Scaffold_9904__1_contigs__length_1049	1050	38053556
scaff_group_020	Scaffold_9905__1_contigs__length_1048	1049	38054605
scaff_group_020	Scaffold_9906__1_contigs__length_1048	1049	38055654
scaff_group_020	Scaffold_9907__1_contigs__length_1048	1049	38056703
scaff_group_020	Scaffold_9908__1_contigs__length_1048	1049	38057752
scaff_group_020	Scaffold_9909__1_contigs__length_1048	1049	38058801
scaff_group_020	Scaffold_9910__1_contigs__length_1048	1049	38059850
scaff_group_020	Scaffold_9911__1_contigs__length_1048	1049	38060899
scaff_group_020	Scaffold_9912__1_contigs__length_1047	1048	38061947
scaff_group_020	Scaffold_9913__1_contigs__length_1047	1048	38062995
scaff_group_020	Scaffold_9914__1_contigs__length_1047	1048	38064043
scaff_group_020	Scaffold_9915__1_contigs__length_1047	1048	38065091
scaff_group_020	Scaffold_9916__1_contigs__length_1047	1048	38066139
scaff_group_020	Scaffold_9917__1_contigs__length_1047	1048	38067187
scaff_group_020	Scaffold_9918__1_contigs__length_1047	1048	38068235
scaff_group_020	Scaffold_9919__1_contigs__length_1047	1048	38069283
scaff_group_020	Scaffold_9920__1_contigs__length_1047	1048	38070331
scaff_group_020	Scaffold_9921__1_contigs__length_1047	1048	38071379
scaff_group_020	Scaffold_9922__1_contigs__length_1047	1048	38072427
scaff_group_020	Scaffold_9923__1_contigs__length_1047	1048	38073475
scaff_group_020	Scaffold_9924__1_contigs__length_1047	1048	38074523
scaff_group_020	Scaffold_9925__1_contigs__length_1047	1048	38075571
scaff_group_020	Scaffold_9926__1_contigs__length_1047	1048	38076619
scaff_group_020	Scaffold_9927__1_contigs__length_1046	1047	38077666
scaff_group_020	Scaffold_9928__1_contigs__length_1046	1047	38078713
scaff_group_020	Scaffold_9929__1_contigs__length_1046	1047	38079760
scaff_group_020	Scaffold_9930__1_contigs__length_1046	1047	38080807
scaff_group_020	Scaffold_9931__1_contigs__length_1046	1047	38081854
scaff_group_020	Scaffold_9932__1_contigs__length_1045	1046	38082900
scaff_group_020	Scaffold_9933__1_contigs__length_1045	1046	38083946
scaff_group_020	Scaffold_9934__1_contigs__length_1045	1046	38084992
scaff_group_020	Scaffold_9935__1_contigs__length_1045	1046	38086038
scaff_group_020	Scaffold_9936__1_contigs__length_1045	1046	38087084
scaff_group_020	Scaffold_9937__1_contigs__length_1045	1046	38088130
scaff_group_020	Scaffold_9938__1_contigs__length_1045	1046	38089176
scaff_group_020	Scaffold_9939__1_contigs__length_1045	1046	38090222
scaff_group_020	Scaffold_9940__1_contigs__length_1044	1045	38091267
scaff_group_020	Scaffold_9941__1_contigs__length_1044	1045	38092312
scaff_group_020	Scaffold_9942__1_contigs__length_1044	1045	38093357
scaff_group_020	Scaffold_9943__1_contigs__length_1044	1045	38094402
scaff_group_020	Scaffold_9944__1_contigs__length_1044	1045	38095447
scaff_group_020	Scaffold_9945__1_contigs__length_1044	1045	38096492
scaff_group_020	Scaffold_9946__1_contigs__length_1044	1045	38097537
scaff_group_020	Scaffold_9947__1_contigs__length_1044	1045	38098582
scaff_group_020	Scaffold_9948__1_contigs__length_1044	1045	38099627
scaff_group_020	Scaffold_9949__1_contigs__length_1043	1044	38100671
scaff_group_020	Scaffold_9950__1_contigs__length_1043	1044	38101715
scaff_group_020	Scaffold_9951__1_contigs__length_1043	1044	38102759
scaff_group_020	Scaffold_9952__1_contigs__length_1043	1044	38103803
scaff_group_020	Scaffold_9953__1_contigs__length_1043	1044	38104847
scaff_group_020	Scaffold_9954__1_contigs__length_1043	1044	38105891
scaff_group_020	Scaffold_9955__1_contigs__length_1043	1044	38106935
scaff_group_020	Scaffold_9956__1_contigs__length_1043	1044	38107979
scaff_group_020	Scaffold_9957__1_contigs__length_1042	1043	38109022
scaff_group_020	Scaffold_9958__1_contigs__length_1042	1043	38110065
scaff_group_020	Scaffold_9959__1_contigs__length_1042	1043	38111108
scaff_group_020	Scaffold_9960__1_contigs__length_1042	1043	38112151
scaff_group_020	Scaffold_9961__1_contigs__length_1042	1043	38113194
scaff_group_020	Scaffold_9962__1_contigs__length_1042	1043	38114237
scaff_group_020	Scaffold_9963__1_contigs__length_1042	1043	38115280
scaff_group_020	Scaffold_9964__1_contigs__length_1042	1043	38116323
scaff_group_020	Scaffold_9965__1_contigs__length_1041	1042	38117365
scaff_group_020	Scaffold_9966__1_contigs__length_1041	1042	38118407
scaff_group_020	Scaffold_9967__1_contigs__length_1041	1042	38119449
scaff_group_020	Scaffold_9968__1_contigs__length_1041	1042	38120491
scaff_group_020	Scaffold_9969__1_contigs__length_1041	1042	38121533
scaff_group_020	Scaffold_9970__1_contigs__length_1041	1042	38122575
scaff_group_020	Scaffold_9971__1_contigs__length_1041	1042	38123617
scaff_group_020	Scaffold_9972__1_contigs__length_1041	1042	38124659
scaff_group_020	Scaffold_9973__1_contigs__length_1041	1042	38125701
scaff_group_020	Scaffold_9974__1_contigs__length_1041	1042	38126743
scaff_group_020	Scaffold_9975__1_contigs__length_1041	1042	38127785
scaff_group_020	Scaffold_9976__1_contigs__length_1041	1042	38128827
scaff_group_020	Scaffold_9977__1_contigs__length_1041	1042	38129869
scaff_group_020	Scaffold_9978__1_contigs__length_1040	1041	38130910
scaff_group_020	Scaffold_9979__1_contigs__length_1040	1041	38131951
scaff_group_020	Scaffold_9980__1_contigs__length_1040	1041	38132992
scaff_group_020	Scaffold_9981__1_contigs__length_1040	1041	38134033
scaff_group_020	Scaffold_9982__1_contigs__length_1040	1041	38135074
scaff_group_020	Scaffold_9983__1_contigs__length_1040	1041	38136115
scaff_group_020	Scaffold_9984__1_contigs__length_1040	1041	38137156
scaff_group_020	Scaffold_9985__1_contigs__length_1040	1041	38138197
scaff_group_020	Scaffold_9986__1_contigs__length_1039	1040	38139237
scaff_group_020	Scaffold_9987__1_contigs__length_1039	1040	38140277
scaff_group_020	Scaffold_9988__1_contigs__length_1039	1040	38141317
scaff_group_020	Scaffold_9989__1_contigs__length_1039	1040	38142357
scaff_group_020	Scaffold_9990__1_contigs__length_1039	1040	38143397
scaff_group_020	Scaffold_9991__1_contigs__length_1039	1040	38144437
scaff_group_020	Scaffold_9992__1_contigs__length_1039	1040	38145477
scaff_group_020	Scaffold_9993__1_contigs__length_1039	1040	38146517
scaff_group_020	Scaffold_9994__1_contigs__length_1039	1040	38147557
scaff_group_020	Scaffold_9995__1_contigs__length_1039	1040	38148597
scaff_group_020	Scaffold_9996__1_contigs__length_1039	1040	38149637
scaff_group_020	Scaffold_9997__1_contigs__length_1038	1039	38150676
scaff_group_020	Scaffold_9998__1_contigs__length_1038	1039	38151715
scaff_group_020	Scaffold_9999__1_contigs__length_1038	1039	38152754
scaff_group_020	Scaffold_10000__1_contigs__length_1038	1039	38153793
scaff_group_020	Scaffold_10001__1_contigs__length_1038	1039	38154832
scaff_group_020	Scaffold_10002__1_contigs__length_1038	1039	38155871
scaff_group_020	Scaffold_10003__1_contigs__length_1038	1039	38156910
scaff_group_020	Scaffold_10004__1_contigs__length_1038	1039	38157949
scaff_group_020	Scaffold_10005__1_contigs__length_1038	1039	38158988
scaff_group_020	Scaffold_10006__1_contigs__length_1037	1038	38160026
scaff_group_020	Scaffold_10007__1_contigs__length_1037	1038	38161064
scaff_group_020	Scaffold_10008__1_contigs__length_1037	1038	38162102
scaff_group_020	Scaffold_10009__1_contigs__length_1037	1038	38163140
scaff_group_020	Scaffold_10010__1_contigs__length_1037	1038	38164178
scaff_group_020	Scaffold_10011__1_contigs__length_1037	1038	38165216
scaff_group_020	Scaffold_10012__1_contigs__length_1037	1038	38166254
scaff_group_020	Scaffold_10013__1_contigs__length_1037	1038	38167292
scaff_group_020	Scaffold_10014__1_contigs__length_1037	1038	38168330
scaff_group_020	Scaffold_10015__1_contigs__length_1037	1038	38169368
scaff_group_020	Scaffold_10016__1_contigs__length_1037	1038	38170406
scaff_group_020	Scaffold_10017__1_contigs__length_1037	1038	38171444
scaff_group_020	Scaffold_10018__1_contigs__length_1037	1038	38172482
scaff_group_020	Scaffold_10019__1_contigs__length_1037	1038	38173520
scaff_group_020	Scaffold_10020__1_contigs__length_1037	1038	38174558
scaff_group_020	Scaffold_10021__1_contigs__length_1037	1038	38175596
scaff_group_020	Scaffold_10022__1_contigs__length_1037	1038	38176634
scaff_group_020	Scaffold_10023__1_contigs__length_1036	1037	38177671
scaff_group_020	Scaffold_10024__1_contigs__length_1036	1037	38178708
scaff_group_020	Scaffold_10025__1_contigs__length_1036	1037	38179745
scaff_group_020	Scaffold_10026__1_contigs__length_1036	1037	38180782
scaff_group_020	Scaffold_10027__1_contigs__length_1036	1037	38181819
scaff_group_020	Scaffold_10028__1_contigs__length_1036	1037	38182856
scaff_group_020	Scaffold_10029__1_contigs__length_1035	1036	38183892
scaff_group_020	Scaffold_10030__1_contigs__length_1035	1036	38184928
scaff_group_020	Scaffold_10031__1_contigs__length_1035	1036	38185964
scaff_group_020	Scaffold_10032__1_contigs__length_1035	1036	38187000
scaff_group_020	Scaffold_10033__1_contigs__length_1035	1036	38188036
scaff_group_020	Scaffold_10034__1_contigs__length_1035	1036	38189072
scaff_group_020	Scaffold_10035__1_contigs__length_1035	1036	38190108
scaff_group_020	Scaffold_10036__1_contigs__length_1035	1036	38191144
scaff_group_020	Scaffold_10037__1_contigs__length_1035	1036	38192180
scaff_group_020	Scaffold_10038__1_contigs__length_1035	1036	38193216
scaff_group_020	Scaffold_10039__1_contigs__length_1035	1036	38194252
scaff_group_020	Scaffold_10040__1_contigs__length_1035	1036	38195288
scaff_group_020	Scaffold_10041__1_contigs__length_1035	1036	38196324
scaff_group_020	Scaffold_10042__1_contigs__length_1034	1035	38197359
scaff_group_020	Scaffold_10043__1_contigs__length_1034	1035	38198394
scaff_group_020	Scaffold_10044__1_contigs__length_1034	1035	38199429
scaff_group_020	Scaffold_10045__1_contigs__length_1034	1035	38200464
scaff_group_020	Scaffold_10046__1_contigs__length_1034	1035	38201499
scaff_group_020	Scaffold_10047__1_contigs__length_1034	1035	38202534
scaff_group_020	Scaffold_10048__1_contigs__length_1034	1035	38203569
scaff_group_020	Scaffold_10049__1_contigs__length_1034	1035	38204604
scaff_group_020	Scaffold_10050__1_contigs__length_1034	1035	38205639
scaff_group_020	Scaffold_10051__1_contigs__length_1034	1035	38206674
scaff_group_020	Scaffold_10052__1_contigs__length_1034	1035	38207709
scaff_group_020	Scaffold_10053__1_contigs__length_1034	1035	38208744
scaff_group_020	Scaffold_10054__1_contigs__length_1034	1035	38209779
scaff_group_020	Scaffold_10055__1_contigs__length_1034	1035	38210814
scaff_group_020	Scaffold_10056__1_contigs__length_1033	1034	38211848
scaff_group_020	Scaffold_10057__1_contigs__length_1033	1034	38212882
scaff_group_020	Scaffold_10058__1_contigs__length_1033	1034	38213916
scaff_group_020	Scaffold_10059__1_contigs__length_1033	1034	38214950
scaff_group_020	Scaffold_10060__1_contigs__length_1033	1034	38215984
scaff_group_020	Scaffold_10061__1_contigs__length_1033	1034	38217018
scaff_group_020	Scaffold_10062__1_contigs__length_1033	1034	38218052
scaff_group_020	Scaffold_10063__1_contigs__length_1033	1034	38219086
scaff_group_020	Scaffold_10064__1_contigs__length_1033	1034	38220120
scaff_group_020	Scaffold_10065__1_contigs__length_1033	1034	38221154
scaff_group_020	Scaffold_10066__1_contigs__length_1033	1034	38222188
scaff_group_020	Scaffold_10067__1_contigs__length_1033	1034	38223222
scaff_group_020	Scaffold_10068__1_contigs__length_1033	1034	38224256
scaff_group_020	Scaffold_10069__1_contigs__length_1033	1034	38225290
scaff_group_020	Scaffold_10070__1_contigs__length_1033	1034	38226324
scaff_group_020	Scaffold_10071__1_contigs__length_1033	1034	38227358
scaff_group_020	Scaffold_10072__1_contigs__length_1032	1033	38228391
scaff_group_020	Scaffold_10073__1_contigs__length_1032	1033	38229424
scaff_group_020	Scaffold_10074__1_contigs__length_1032	1033	38230457
scaff_group_020	Scaffold_10075__1_contigs__length_1032	1033	38231490
scaff_group_020	Scaffold_10076__1_contigs__length_1032	1033	38232523
scaff_group_020	Scaffold_10077__1_contigs__length_1032	1033	38233556
scaff_group_020	Scaffold_10078__1_contigs__length_1032	1033	38234589
scaff_group_020	Scaffold_10079__1_contigs__length_1032	1033	38235622
scaff_group_020	Scaffold_10080__1_contigs__length_1032	1033	38236655
scaff_group_020	Scaffold_10081__1_contigs__length_1031	1032	38237687
scaff_group_020	Scaffold_10082__1_contigs__length_1031	1032	38238719
scaff_group_020	Scaffold_10083__1_contigs__length_1031	1032	38239751
scaff_group_020	Scaffold_10084__1_contigs__length_1031	1032	38240783
scaff_group_020	Scaffold_10085__1_contigs__length_1031	1032	38241815
scaff_group_020	Scaffold_10086__1_contigs__length_1031	1032	38242847
scaff_group_020	Scaffold_10087__1_contigs__length_1031	1032	38243879
scaff_group_020	Scaffold_10088__1_contigs__length_1031	1032	38244911
scaff_group_020	Scaffold_10089__1_contigs__length_1031	1032	38245943
scaff_group_020	Scaffold_10090__1_contigs__length_1031	1032	38246975
scaff_group_020	Scaffold_10091__1_contigs__length_1031	1032	38248007
scaff_group_020	Scaffold_10092__1_contigs__length_1031	1032	38249039
scaff_group_020	Scaffold_10093__1_contigs__length_1031	1032	38250071
scaff_group_020	Scaffold_10094__1_contigs__length_1031	1032	38251103
scaff_group_020	Scaffold_10095__1_contigs__length_1030	1031	38252134
scaff_group_020	Scaffold_10096__1_contigs__length_1030	1031	38253165
scaff_group_020	Scaffold_10097__1_contigs__length_1030	1031	38254196
scaff_group_020	Scaffold_10098__1_contigs__length_1030	1031	38255227
scaff_group_020	Scaffold_10099__1_contigs__length_1030	1031	38256258
scaff_group_020	Scaffold_10100__1_contigs__length_1030	1031	38257289
scaff_group_020	Scaffold_10101__1_contigs__length_1030	1031	38258320
scaff_group_020	Scaffold_10102__1_contigs__length_1030	1031	38259351
scaff_group_020	Scaffold_10103__1_contigs__length_1030	1031	38260382
scaff_group_020	Scaffold_10104__1_contigs__length_1030	1031	38261413
scaff_group_020	Scaffold_10105__1_contigs__length_1030	1031	38262444
scaff_group_020	Scaffold_10106__1_contigs__length_1030	1031	38263475
scaff_group_020	Scaffold_10107__1_contigs__length_1030	1031	38264506
scaff_group_020	Scaffold_10108__1_contigs__length_1030	1031	38265537
scaff_group_020	Scaffold_10109__1_contigs__length_1030	1031	38266568
scaff_group_020	Scaffold_10110__1_contigs__length_1030	1031	38267599
scaff_group_020	Scaffold_10111__1_contigs__length_1029	1030	38268629
scaff_group_020	Scaffold_10112__1_contigs__length_1029	1030	38269659
scaff_group_020	Scaffold_10113__1_contigs__length_1029	1030	38270689
scaff_group_020	Scaffold_10114__1_contigs__length_1029	1030	38271719
scaff_group_020	Scaffold_10115__1_contigs__length_1029	1030	38272749
scaff_group_020	Scaffold_10116__1_contigs__length_1029	1030	38273779
scaff_group_020	Scaffold_10117__1_contigs__length_1029	1030	38274809
scaff_group_020	Scaffold_10118__1_contigs__length_1029	1030	38275839
scaff_group_020	Scaffold_10119__1_contigs__length_1029	1030	38276869
scaff_group_020	Scaffold_10120__1_contigs__length_1029	1030	38277899
scaff_group_020	Scaffold_10121__1_contigs__length_1029	1030	38278929
scaff_group_020	Scaffold_10122__1_contigs__length_1029	1030	38279959
scaff_group_020	Scaffold_10123__1_contigs__length_1029	1030	38280989
scaff_group_020	Scaffold_10124__1_contigs__length_1029	1030	38282019
scaff_group_020	Scaffold_10125__1_contigs__length_1028	1029	38283048
scaff_group_020	Scaffold_10126__1_contigs__length_1028	1029	38284077
scaff_group_020	Scaffold_10127__1_contigs__length_1028	1029	38285106
scaff_group_020	Scaffold_10128__1_contigs__length_1028	1029	38286135
scaff_group_020	Scaffold_10129__1_contigs__length_1028	1029	38287164
scaff_group_020	Scaffold_10130__1_contigs__length_1028	1029	38288193
scaff_group_020	Scaffold_10131__1_contigs__length_1028	1029	38289222
scaff_group_020	Scaffold_10132__1_contigs__length_1028	1029	38290251
scaff_group_020	Scaffold_10133__1_contigs__length_1028	1029	38291280
scaff_group_020	Scaffold_10134__1_contigs__length_1028	1029	38292309
scaff_group_020	Scaffold_10135__1_contigs__length_1028	1029	38293338
scaff_group_020	Scaffold_10136__1_contigs__length_1028	1029	38294367
scaff_group_020	Scaffold_10137__1_contigs__length_1027	1028	38295395
scaff_group_020	Scaffold_10138__1_contigs__length_1027	1028	38296423
scaff_group_020	Scaffold_10139__1_contigs__length_1027	1028	38297451
scaff_group_020	Scaffold_10140__1_contigs__length_1027	1028	38298479
scaff_group_020	Scaffold_10141__1_contigs__length_1027	1028	38299507
scaff_group_020	Scaffold_10142__1_contigs__length_1027	1028	38300535
scaff_group_020	Scaffold_10143__1_contigs__length_1027	1028	38301563
scaff_group_020	Scaffold_10144__1_contigs__length_1027	1028	38302591
scaff_group_020	Scaffold_10145__1_contigs__length_1027	1028	38303619
scaff_group_020	Scaffold_10146__1_contigs__length_1027	1028	38304647
scaff_group_020	Scaffold_10147__1_contigs__length_1027	1028	38305675
scaff_group_020	Scaffold_10148__1_contigs__length_1027	1028	38306703
scaff_group_020	Scaffold_10149__1_contigs__length_1026	1027	38307730
scaff_group_020	Scaffold_10150__1_contigs__length_1026	1027	38308757
scaff_group_020	Scaffold_10151__1_contigs__length_1026	1027	38309784
scaff_group_020	Scaffold_10152__1_contigs__length_1026	1027	38310811
scaff_group_020	Scaffold_10153__1_contigs__length_1026	1027	38311838
scaff_group_020	Scaffold_10154__1_contigs__length_1026	1027	38312865
scaff_group_020	Scaffold_10155__1_contigs__length_1026	1027	38313892
scaff_group_020	Scaffold_10156__1_contigs__length_1026	1027	38314919
scaff_group_020	Scaffold_10157__1_contigs__length_1026	1027	38315946
scaff_group_020	Scaffold_10158__1_contigs__length_1026	1027	38316973
scaff_group_020	Scaffold_10159__1_contigs__length_1025	1026	38317999
scaff_group_020	Scaffold_10160__1_contigs__length_1025	1026	38319025
scaff_group_020	Scaffold_10161__1_contigs__length_1025	1026	38320051
scaff_group_020	Scaffold_10162__1_contigs__length_1025	1026	38321077
scaff_group_020	Scaffold_10163__1_contigs__length_1025	1026	38322103
scaff_group_020	Scaffold_10164__1_contigs__length_1025	1026	38323129
scaff_group_020	Scaffold_10165__1_contigs__length_1025	1026	38324155
scaff_group_020	Scaffold_10166__1_contigs__length_1025	1026	38325181
scaff_group_020	Scaffold_10167__1_contigs__length_1025	1026	38326207
scaff_group_020	Scaffold_10168__1_contigs__length_1025	1026	38327233
scaff_group_020	Scaffold_10169__1_contigs__length_1024	1025	38328258
scaff_group_020	Scaffold_10170__1_contigs__length_1024	1025	38329283
scaff_group_020	Scaffold_10171__1_contigs__length_1024	1025	38330308
scaff_group_020	Scaffold_10172__1_contigs__length_1024	1025	38331333
scaff_group_020	Scaffold_10173__1_contigs__length_1024	1025	38332358
scaff_group_020	Scaffold_10174__1_contigs__length_1024	1025	38333383
scaff_group_020	Scaffold_10175__1_contigs__length_1024	1025	38334408
scaff_group_020	Scaffold_10176__1_contigs__length_1024	1025	38335433
scaff_group_020	Scaffold_10177__1_contigs__length_1024	1025	38336458
scaff_group_020	Scaffold_10178__1_contigs__length_1024	1025	38337483
scaff_group_020	Scaffold_10179__1_contigs__length_1024	1025	38338508
scaff_group_020	Scaffold_10180__1_contigs__length_1024	1025	38339533
scaff_group_020	Scaffold_10181__1_contigs__length_1024	1025	38340558
scaff_group_020	Scaffold_10182__1_contigs__length_1023	1024	38341582
scaff_group_020	Scaffold_10183__1_contigs__length_1023	1024	38342606
scaff_group_020b	Scaffold_10184__1_contigs__length_1023	1024	38343630
scaff_group_020b	Scaffold_10185__1_contigs__length_1023	1024	38344654
scaff_group_020b	Scaffold_10186__1_contigs__length_1023	1024	38345678
scaff_group_020b	Scaffold_10187__1_contigs__length_1023	1024	38346702
scaff_group_020b	Scaffold_10188__1_contigs__length_1023	1024	38347726
scaff_group_020b	Scaffold_10189__1_contigs__length_1023	1024	38348750
scaff_group_020b	Scaffold_10190__1_contigs__length_1023	1024	38349774
scaff_group_020b	Scaffold_10191__1_contigs__length_1023	1024	38350798
scaff_group_020b	Scaffold_10192__1_contigs__length_1023	1024	38351822
scaff_group_020b	Scaffold_10193__1_contigs__length_1023	1024	38352846
scaff_group_020b	Scaffold_10194__1_contigs__length_1023	1024	38353870
scaff_group_020b	Scaffold_10195__1_contigs__length_1023	1024	38354894
scaff_group_020b	Scaffold_10196__1_contigs__length_1022	1023	38355917
scaff_group_020b	Scaffold_10197__1_contigs__length_1022	1023	38356940
scaff_group_020b	Scaffold_10198__1_contigs__length_1022	1023	38357963
scaff_group_020b	Scaffold_10199__1_contigs__length_1022	1023	38358986
scaff_group_020b	Scaffold_10200__1_contigs__length_1022	1023	38360009
scaff_group_020b	Scaffold_10201__1_contigs__length_1022	1023	38361032
scaff_group_020b	Scaffold_10202__1_contigs__length_1022	1023	38362055
scaff_group_020b	Scaffold_10203__1_contigs__length_1022	1023	38363078
scaff_group_020b	Scaffold_10204__1_contigs__length_1022	1023	38364101
scaff_group_020b	Scaffold_10205__1_contigs__length_1021	1022	38365123
scaff_group_020b	Scaffold_10206__1_contigs__length_1021	1022	38366145
scaff_group_020b	Scaffold_10207__1_contigs__length_1021	1022	38367167
scaff_group_020b	Scaffold_10208__1_contigs__length_1021	1022	38368189
scaff_group_020b	Scaffold_10209__1_contigs__length_1021	1022	38369211
scaff_group_020b	Scaffold_10210__1_contigs__length_1021	1022	38370233
scaff_group_020b	Scaffold_10211__1_contigs__length_1021	1022	38371255
scaff_group_020b	Scaffold_10212__1_contigs__length_1021	1022	38372277
scaff_group_020b	Scaffold_10213__1_contigs__length_1021	1022	38373299
scaff_group_020b	Scaffold_10214__1_contigs__length_1021	1022	38374321
scaff_group_020b	Scaffold_10215__1_contigs__length_1021	1022	38375343
scaff_group_020b	Scaffold_10216__1_contigs__length_1021	1022	38376365
scaff_group_020b	Scaffold_10217__1_contigs__length_1021	1022	38377387
scaff_group_020b	Scaffold_10218__1_contigs__length_1021	1022	38378409
scaff_group_020b	Scaffold_10219__1_contigs__length_1021	1022	38379431
scaff_group_020b	Scaffold_10220__1_contigs__length_1021	1022	38380453
scaff_group_020b	Scaffold_10221__1_contigs__length_1021	1022	38381475
scaff_group_020b	Scaffold_10222__1_contigs__length_1021	1022	38382497
scaff_group_020b	Scaffold_10223__1_contigs__length_1020	1021	38383518
scaff_group_020b	Scaffold_10224__1_contigs__length_1020	1021	38384539
scaff_group_020b	Scaffold_10225__1_contigs__length_1020	1021	38385560
scaff_group_020b	Scaffold_10226__1_contigs__length_1020	1021	38386581
scaff_group_020b	Scaffold_10227__1_contigs__length_1020	1021	38387602
scaff_group_020b	Scaffold_10228__1_contigs__length_1020	1021	38388623
scaff_group_020b	Scaffold_10229__1_contigs__length_1020	1021	38389644
scaff_group_020b	Scaffold_10230__1_contigs__length_1020	1021	38390665
scaff_group_020b	Scaffold_10231__1_contigs__length_1020	1021	38391686
scaff_group_020b	Scaffold_10232__1_contigs__length_1020	1021	38392707
scaff_group_020b	Scaffold_10233__1_contigs__length_1020	1021	38393728
scaff_group_020b	Scaffold_10234__1_contigs__length_1019	1020	38394748
scaff_group_020b	Scaffold_10235__1_contigs__length_1019	1020	38395768
scaff_group_020b	Scaffold_10236__1_contigs__length_1019	1020	38396788
